phase,control,rounds,job_id,bit_index,trials,ones,one_probability,ideal_probability,exact_p,ci_lower,ci_upper,within_job_bh_q,global_bh_q
calibration,hespn,4,value_b00_a0F_dF0,25,160000,36292,0.226825,0.5,0.0,0.22477486167864288,0.22888504134309445,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,26,160000,35818,0.2238625,0.5,0.0,0.22182195776608557,0.2259130527451045,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,27,160000,36549,0.22843125,0.5,0.0,0.22637597006802077,0.2304963746753638,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,28,160000,36748,0.229675,0.5,0.0,0.22761576817876303,0.23174403143942904,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,29,160000,36478,0.2279875,0.5,0.0,0.22593363622938994,0.23005122461411584,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,30,160000,35996,0.224975,0.5,0.0,0.2229308368782115,0.22702913326723145,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,31,160000,33200,0.2075,0.5,0.0,0.20551519298275275,0.20949541129883822,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,32,160000,33520,0.2095,0.5,0.0,0.20750812479412434,0.21150240690232622,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,33,160000,33037,0.20648125,0.5,0.0,0.20450007153898614,0.20847306971659726,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,34,160000,32753,0.20470625,0.5,0.0,0.20273143954442183,0.20669176613364554,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,35,160000,32785,0.20490625,0.5,0.0,0.20293071909604812,0.20689247932304894,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,36,160000,33320,0.20825,0.5,0.0,0.2062625338431027,0.2102480432187773,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,37,160000,33251,0.20781875,0.5,0.0,0.20583281158824415,0.2098152811249279,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,38,160000,32609,0.20380625,0.5,0.0,0.2018346908047373,0.2057885475390107,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,39,160000,64169,0.40105625,0.5,0.0,0.39865342925403774,0.40346265656045815,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,40,160000,64003,0.40001875,0.5,0.0,0.397616979928598,0.4024241434885545,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,41,160000,63989,0.39993125,0.5,0.0,0.39752956905227765,0.40233655753618736,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,42,160000,64111,0.40069375,0.5,0.0,0.3982912950834926,0.4030998038692711,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,43,160000,64382,0.4023875,0.5,0.0,0.3999833475026927,0.4047951900627374,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,44,160000,63929,0.39955625,0.5,0.0,0.39715495191457134,0.4019611882652395,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,45,160000,64190,0.4011875,0.5,0.0,0.3987845471357191,0.4035940339218202,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,46,160000,64427,0.40266875,0.5,0.0,0.4002643185033138,0.4050767088686697,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,47,160000,57816,0.36135,0.5,0.0,0.3589955285225368,0.36370949645882766,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,48,160000,58783,0.36739375,0.5,0.0,0.36503082309804114,0.3697614828146891,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,49,160000,58286,0.3642875,0.5,0.0,0.36192886871064356,0.36665104979420604,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,50,160000,57706,0.3606625,0.5,0.0,0.3583090158455988,0.36302103405595465,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,51,160000,58012,0.362575,0.5,0.0,0.3602187822314769,0.3649361983467869,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,52,160000,56850,0.3553125,0.5,0.0,0.3529668781970255,0.3576633656309622,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,53,160000,57837,0.36148125,0.5,0.0,0.35912659062747426,0.3638409295964063,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,54,160000,57466,0.3591625,0.5,0.0,0.35681118816435275,0.36151891610872827,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,55,160000,31885,0.19928125,0.5,0.0,0.19732626898095085,0.2012471336065583,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,56,160000,33101,0.20688125,0.5,0.0,0.2048986445499053,0.2088744821882062,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,57,160000,31984,0.1999,0.5,0.0,0.19794272907275118,0.20186815105521014,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,58,160000,32673,0.20420625,0.5,0.0,0.20223324393057732,0.2061899798950268,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,59,160000,32586,0.2036625,0.5,0.0,0.20169146150719688,0.20564428205403407,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,60,160000,32856,0.20535,0.5,0.0,0.20337287326071724,0.20733780905262958,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,61,160000,32360,0.20225,0.5,0.0,0.20028409863632596,0.204226696193055,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,62,160000,32458,0.2028625,0.5,0.0,0.20089436641804698,0.20484140617985372,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,63,160000,29516,0.184475,0.5,0.0,0.18257707102075843,0.18638436909022393,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,64,160000,29042,0.1815125,0.5,0.0,0.1796265257333683,0.18341002194828146,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,65,160000,28957,0.18098125,0.5,0.0,0.17909743926079655,0.18287662771173924,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,66,160000,29393,0.18370625,0.5,0.0,0.1818114053516516,0.18561256267253148,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,67,160000,29335,0.18334375,0.5,0.0,0.18145036407310408,0.1852486171135717,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,68,160000,29657,0.18535625,0.5,0.0,0.18345480058304528,0.18726910753047635,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,69,160000,28991,0.18119375,0.5,0.0,0.17930907312402003,0.18308998613213218,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,70,160000,29211,0.18256875,0.5,0.0,0.18067849204660208,0.1844705172809448,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,71,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,72,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,73,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,74,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,75,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,76,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,77,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,78,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,79,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,80,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,81,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,82,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,83,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,84,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,85,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,86,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,87,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,88,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,89,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,90,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,91,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,92,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,93,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,94,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,95,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,96,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,97,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,98,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,99,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,100,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,101,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,102,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,103,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,104,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,105,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,106,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,107,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,108,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,109,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,110,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,111,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,112,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,113,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,114,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,115,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,116,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,117,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,118,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,119,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,120,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,121,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,122,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,123,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,124,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,125,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,126,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,4,value_b00_a0F_dF0,127,160000,0,0.0,0.5,0.0,0.0,2.3055230812293166e-05,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,0,160000,38846,0.2427875,0.5,0.0,0.24068812677878373,0.2448961971398388,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,1,160000,39501,0.24688125,0.5,0.0,0.24476989906107674,0.24900177635796872,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,2,160000,39663,0.24789375,0.5,0.0,0.24577947629791946,0.250017162394004,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,3,160000,39706,0.2481625,0.5,0.0,0.24604745312515502,0.2502866758182779,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,4,160000,39095,0.24434375,0.5,0.0,0.2422397929728351,0.2464569744924891,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,5,160000,39102,0.2443875,0.5,0.0,0.24228341465234393,0.24650085122595386,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,6,160000,39044,0.244025,0.5,0.0,0.24192197877161115,0.24613730025635738,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,7,160000,19801,0.12375625,0.5,0.0,0.12214639581142185,0.12537975107547344,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,8,160000,19280,0.1205,0.5,0.0,0.11890861831529036,0.12210514708686725,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,9,160000,19567,0.12229375,0.5,0.0,0.12069214673700633,0.12390905337637864,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,10,160000,19571,0.12231875,0.5,0.0,0.12071700507287925,0.1239341941306104,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,11,160000,19373,0.12108125,0.5,0.0,0.11948654369041238,0.1226897005546286,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,12,160000,19190,0.1199375,0.5,0.0,0.11834934711487012,0.1215394387626812,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,13,160000,19497,0.12185625,0.5,0.0,0.12025712938853758,0.12346908664824777,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,14,160000,19310,0.1206875,0.5,0.0,0.11909504454860044,0.12229371402859349,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,15,160000,75439,0.47149375,0.5,3.761119791841442e-115,0.4690451900155837,0.47394334304537616,3.7907349083126345e-115,2.189946929593804e-114
calibration,hespn,6,bit_a019_d019_off+000,16,160000,75609,0.47255625,0.5,7.261871593052844e-107,0.4701073790261716,0.475006115529794,7.261871593052844e-107,4.1917454967790936e-106
calibration,hespn,6,bit_a019_d019_off+000,17,160000,75219,0.47011875,0.5,2.4331839585634863e-126,0.46767060897559465,0.47256797391539274,2.5116737636784376e-126,1.432491590783256e-125
calibration,hespn,6,bit_a019_d019_off+000,18,160000,75344,0.4709,0.5,6.429993201251027e-120,0.4684516186456112,0.47334943593285556,6.532056585397869e-120,3.763898459268894e-119
calibration,hespn,6,bit_a019_d019_off+000,19,160000,85072,0.5317,0.5,5.986935807830041e-142,0.5292512929589639,0.5341475582384475,6.333287466134258e-142,3.5698499226812665e-141
calibration,hespn,6,bit_a019_d019_off+000,20,160000,75060,0.469125,0.5,9.370185886000823e-135,0.4666771733649283,0.47157394553960497,9.75108775128541e-135,5.550561326994703e-134
calibration,hespn,6,bit_a019_d019_off+000,21,160000,75294,0.4705875,0.5,1.818814918863693e-122,0.4681392140560997,0.47303685184737376,1.8624664769164216e-122,1.0695634438647138e-121
calibration,hespn,6,bit_a019_d019_off+000,22,160000,74941,0.46838125,0.5,3.12015637601889e-141,0.46593366503069594,0.47082998082738675,3.2736066895935894e-141,1.859022573143916e-140
calibration,hespn,6,bit_a019_d019_off+000,23,160000,64976,0.4061,0.5,0.0,0.4036922307678743,0.4085111722445552,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,24,160000,64874,0.4054625,0.5,0.0,0.4030553416692283,0.4078730844481866,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,25,160000,65054,0.4065875,0.5,0.0,0.40417926644414365,0.4089991188997881,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,26,160000,66174,0.4135875,0.5,0.0,0.41117286943405185,0.4160052622102858,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,27,160000,64715,0.40446875,0.5,0.0,0.4020625523465283,0.40687840978754325,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,28,160000,65643,0.41026875,0.5,0.0,0.4078570894177502,0.41268366250694,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,29,160000,64273,0.40170625,0.5,0.0,0.39930277670742226,0.4041132855488266,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,30,160000,65469,0.40918125,0.5,0.0,0.40677058727339455,0.4115952040653659,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,31,160000,36489,0.22805625,0.5,0.0,0.22600216661043296,0.23012019173868167,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,32,160000,36473,0.22795625,0.5,0.0,0.2259024860821075,0.23001987589521317,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,33,160000,36438,0.2277375,0.5,0.0,0.22568443550493544,0.22980043440910267,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,34,160000,37078,0.2317375,0.5,0.0,0.22967177084846643,0.23381295394060456,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,35,160000,35625,0.22265625,0.5,0.0,0.2206196574427448,0.22470289683650424,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,36,160000,35261,0.22038125,0.5,0.0,0.2183521740563423,0.22242046277194813,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,37,160000,36523,0.22826875,0.5,0.0,0.22621398828366268,0.23033336235553,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,38,160000,36107,0.22566875,0.5,0.0,0.22362233945728854,0.2277251055165675,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,39,160000,32275,0.20171875,0.5,0.0,0.19975479048556025,0.20369352362642523,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,40,160000,32073,0.20045625,0.5,0.0,0.19849692672762798,0.20242643320964646,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,41,160000,31998,0.1999875,0.5,0.0,0.19802990583967464,0.20195597111220975,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,42,160000,31853,0.19908125,0.5,0.0,0.19712701072552627,0.2010463991216901,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,43,160000,32454,0.2028375,0.5,0.0,0.20086945739049683,0.20481631611480647,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,44,160000,32205,0.20128125,0.5,0.0,0.19931889367210856,0.20325443631980813,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,45,160000,32099,0.20061875,0.5,0.0,0.1986588282818496,0.20258952575706107,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,46,160000,31985,0.19990625,0.5,0.0,0.19794895597981263,0.20187442392128588,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,47,160000,64431,0.40269375,0.5,0.0,0.40028929374312566,0.40510173272277405,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,48,160000,64045,0.40028125,0.5,0.0,0.3978792130361139,0.40268690086710535,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,49,160000,64813,0.40508125,0.5,0.0,0.40267445902189736,0.4074914809132196,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,50,160000,64015,0.40009375,0.5,0.0,0.3976919036003595,0.40249921709852593,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,51,160000,63363,0.39601875,0.5,0.0,0.39362113581744124,0.3984201325746382,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,52,160000,63939,0.39961875,0.5,0.0,0.3972173880024077,0.40202374991217793,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,53,160000,63921,0.39950625,0.5,0.0,0.3971050030736204,0.40191113891837077,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,54,160000,63994,0.3999625,0.5,0.0,0.3975607872132349,0.40236783824261857,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,55,160000,58617,0.36635625,0.5,0.0,0.36399474608942906,0.368722597429395,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,56,160000,58256,0.3641,0.5,0.0,0.3617416313915191,0.36646329390967236,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,57,160000,58395,0.36496875,0.5,0.0,0.36260916755517125,0.3673332262563385,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,58,160000,58144,0.3634,0.5,0.0,0.3610426154832473,0.3657623351909914,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,59,160000,58813,0.36758125,0.5,0.0,0.3652180671870798,0.36994923192938184,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,60,160000,58537,0.36585625,0.5,0.0,0.36349543607685303,0.3682219255654349,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,61,160000,57811,0.36131875,0.5,0.0,0.3589643232875097,0.36367820282658936,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,62,160000,58002,0.3625125,0.5,0.0,0.36015637092713043,0.3648736119165932,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,63,160000,31800,0.19875,0.5,0.0,0.19679699093326541,0.20071393093790085,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,64,160000,32202,0.2012625,0.5,0.0,0.19930021246132418,0.20323561821116382,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,65,160000,32924,0.205775,0.5,0.0,0.2037963482857965,0.2077643186024407,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,66,160000,32451,0.20281875,0.5,0.0,0.20085077562756157,0.20479749855829393,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,67,160000,32008,0.20005,0.5,0.0,0.19809217504863588,0.20201869963462538,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,68,160000,32399,0.20249375,0.5,0.0,0.20052695945644797,0.2044713265256821,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,69,160000,31356,0.195975,0.5,0.0,0.19403238028940736,0.19792864231366947,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,70,160000,32738,0.2046125,0.5,0.0,0.20263802751132512,0.20659768156939332,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,71,160000,59566,0.3722875,0.5,0.0,0.3699180193576251,0.374661609173817,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,72,160000,59566,0.3722875,0.5,0.0,0.3699180193576251,0.374661609173817,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,73,160000,59017,0.36885625,0.5,0.0,0.36649133717596893,0.37122591572597474,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,74,160000,59830,0.3739375,0.5,0.0,0.3715658683116801,0.3763137004136499,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,75,160000,59685,0.37303125,0.5,0.0,0.3706607961077836,0.37540630546556325,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,76,160000,60147,0.37591875,0.5,0.0,0.3735445743214593,0.3782974225916204,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,77,160000,59678,0.3729875,0.5,0.0,0.37061710319186564,0.37536249996724974,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,78,160000,59126,0.3695375,0.5,0.0,0.36717167007657636,0.37190805813239275,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,79,160000,58916,0.368225,0.5,0.0,0.36586094148287307,0.3705938342997643,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,80,160000,58830,0.3676875,0.5,0.0,0.3653241723414306,0.370055622923814,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,81,160000,59025,0.36890625,0.5,0.0,0.3665412696938903,0.37127598139572304,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,82,160000,58955,0.36846875,0.5,0.0,0.36610436108666455,0.37083790586084814,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,83,160000,58995,0.36871875,0.5,0.0,0.36635402289227065,0.3710882349935826,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,84,160000,59249,0.37030625,0.5,0.0,0.36793939125544034,0.37267780908904324,0.0,0.0
calibration,hespn,6,bit_a019_d019_off+000,85,160000,59226,0.3701625,0.5,0.0,0.3677958331476763,0.37253387240723435,0.0,0.0
